relative_path,pattern,count,classification,context_sample
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/lineage/source_refresh_queue_all.json,lol_pc_phrase,104,needs_review_policy_or_guardrail_context,"e_values"",""ability_effects"",""loadouts"",""tips"",""strategy""],""blocked_fallbacks"":[""LoL PC champion pages"",""generic wiki pages without WR prefix"",""unapproved guide sites"" || e_values"",""ability_effects"",""loadouts"",""tips"",""strategy""],""blocked_fallbacks"":[""LoL PC champion pages"",""generic wiki pages without WR prefix"",""unapproved guide sites"" || e_values"",""ability_effects"",""loadouts"",""tips"",""strategy""],""blocked_fallbacks"":[""LoL PC champion pages"",""generic wiki pages without WR prefix"",""unapproved guide sites"" || e_values"",""ability_effects"",""loadouts"",""tips"",""strategy""],""blocked_fallbacks"":[""LoL PC champion pages"",""generic wiki pages without WR prefix"",""unapproved guide sites"" || e_values"",""ability_effects"",""loadouts"",""tips"",""strategy""],""blocked_fallbacks"":[""LoL PC champion pages"",""generic wiki pages without WR prefix"",""unapproved guide sites"""
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/lineage/source_refresh_queue_all.json,non_wr_url,414,needs_review_policy_or_guardrail_context,"""7.1e"",""priority"":""required_before_final_champion_data"",""allowed_source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || ""7.1e"",""priority"":""required_before_final_champion_data"",""allowed_source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/ahri/"",""https://wiki.leagueoflegends.com/en-us/WR:Ahri"",""https://www.wildriftfire.com || ""7.1e"",""priority"":""required_before_final_champion_data"",""allowed_source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/akali/"",""https://wiki.leagueoflegends.com/en-us/WR:Akali"",""https://www.wildriftfire.co || ""7.1e"",""priority"":""required_before_final_champion_data"",""allowed_source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/akshan/"",""https://wiki.leagueoflegends.com/en-us/WR:Akshan"",""https://www.wildriftfire.c || ""7.1e"",""priority"":""required_before_final_champion_data"",""allowed_source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/alistar/"",""https://wiki.leagueoflegends.com/en-us/WR:Alistar"",""https://www.wildriftfire."
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/database/entities/wr_champions_full.json,non_wr_url,14082,needs_review_policy_or_guardrail_context,"hen_available"",""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || t"":{""raw"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || wn_group"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || ""seconds"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || l,""value"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/database/entities/wr_abilities_full.json,non_wr_url,6210,needs_review_policy_or_guardrail_context,"t"":{""raw"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || wn_group"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || ""seconds"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || l,""value"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || l,""value"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/database/entities/wr_champions_full.jsonl,non_wr_url,14082,needs_review_policy_or_guardrail_context,"hen_available"",""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || t"":{""raw"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || wn_group"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || ""seconds"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || l,""value"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/database/entities/wr_abilities_full.jsonl,non_wr_url,6210,needs_review_policy_or_guardrail_context,"t"":{""raw"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || wn_group"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || ""seconds"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || l,""value"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || l,""value"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/public/data/champions.json,non_wr_url,14082,needs_review_policy_or_guardrail_context,"hen_available"",""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || t"":{""raw"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || wn_group"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || ""seconds"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || l,""value"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/public/data/abilities.json,non_wr_url,6210,needs_review_policy_or_guardrail_context,"t"":{""raw"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || wn_group"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || ""seconds"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || l,""value"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || l,""value"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/public/data/builds.json,non_wr_url,408,needs_review_policy_or_guardrail_context,"gs and prior chunk legality rules; not official source meta.""]},""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || gs and prior chunk legality rules; not official source meta.""]},""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/ahri/"",""https://wiki.leagueoflegends.com/en-us/WR:Ahri"",""https://www.wildriftfire.com || gs and prior chunk legality rules; not official source meta.""]},""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/akali/"",""https://wiki.leagueoflegends.com/en-us/WR:Akali"",""https://www.wildriftfire.co || gs and prior chunk legality rules; not official source meta.""]},""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/akshan/"",""https://wiki.leagueoflegends.com/en-us/WR:Akshan"",""https://www.wildriftfire.c || gs and prior chunk legality rules; not official source meta.""]},""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/alistar/"",""https://wiki.leagueoflegends.com/en-us/WR:Alistar"",""https://www.wildriftfire."
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/public/data/meta_builds.json,non_wr_url,138,needs_review_policy_or_guardrail_context,"gs and prior chunk legality rules; not official source meta.""]},""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || gs and prior chunk legality rules; not official source meta.""]},""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/ahri/"",""https://wiki.leagueoflegends.com/en-us/WR:Ahri"",""https://www.wildriftfire.com || gs and prior chunk legality rules; not official source meta.""]},""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/akali/"",""https://wiki.leagueoflegends.com/en-us/WR:Akali"",""https://www.wildriftfire.co || gs and prior chunk legality rules; not official source meta.""]},""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/akshan/"",""https://wiki.leagueoflegends.com/en-us/WR:Akshan"",""https://www.wildriftfire.c || gs and prior chunk legality rules; not official source meta.""]},""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/alistar/"",""https://wiki.leagueoflegends.com/en-us/WR:Alistar"",""https://www.wildriftfire."
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/public/data/archetype_builds.json,non_wr_url,270,needs_review_policy_or_guardrail_context,"gs and prior chunk legality rules; not official source meta.""]},""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || gs and prior chunk legality rules; not official source meta.""]},""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || gs and prior chunk legality rules; not official source meta.""]},""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/ahri/"",""https://wiki.leagueoflegends.com/en-us/WR:Ahri"",""https://www.wildriftfire.com || gs and prior chunk legality rules; not official source meta.""]},""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/ahri/"",""https://wiki.leagueoflegends.com/en-us/WR:Ahri"",""https://www.wildriftfire.com || gs and prior chunk legality rules; not official source meta.""]},""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/akali/"",""https://wiki.leagueoflegends.com/en-us/WR:Akali"",""https://www.wildriftfire.co"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/warehouse/gold/dim_champion.json,non_wr_url,14082,needs_review_policy_or_guardrail_context,"hen_available"",""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || t"":{""raw"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || wn_group"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || ""seconds"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c || l,""value"":null,""source_status"":""pending_allowed_source_refresh"",""source_urls"":[""https://wildrift.leagueoflegends.com/en-sg/champions/aatrox/"",""https://wiki.leagueoflegends.com/en-us/WR:Aatrox"",""https://www.wildriftfire.c"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/source_policy/approved_sources.json,non_wr_url,2,needs_review_policy_or_guardrail_context,"fficial_champion_detail_when_available""       ],       ""exact_urls"": [         ""https://wildrift.leagueoflegends.com/en-sg/champions/"",         ""https://wildrift.leagueoflegends.com/en-sg/news/""       ],       ""ur || s"": [         ""https://wildrift.leagueoflegends.com/en-sg/champions/"",         ""https://wildrift.leagueoflegends.com/en-sg/news/""       ],       ""url_patterns"": [         ""^https://wildrift\\.leagueoflegends\"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/source_policy/source_refresh_queue_seed.json,non_wr_url,2,needs_review_policy_or_guardrail_context,"       ],       ""next_chunk"": ""chunks_2_to_10""     }   ],   ""seed_urls"": [     ""https://wildrift.leagueoflegends.com/en-sg/champions/"",     ""https://wildrift.leagueoflegends.com/en-sg/news/"",     ""https://wiki.lea || seed_urls"": [     ""https://wildrift.leagueoflegends.com/en-sg/champions/"",     ""https://wildrift.leagueoflegends.com/en-sg/news/"",     ""https://wiki.leagueoflegends.com/en-us/WR:Item"",     ""https://wiki.leagu"
src_zip/src/lib/build-engine.ts,lol_pc_phrase,1,needs_review_policy_or_guardrail_context,turn `You are the RiftCoach Build Advisor for **Wild Rift (mobile game)** — NOT LoL PC.  Below is a pre-built **${champName}** build guide with 100% accurate data fro
src_zip/src/lib/prompts.ts,lol_pc_phrase,10,needs_review_policy_or_guardrail_context,"======================= // IMPORTANT: This is for Wild Rift (MOBILE) ONLY — NOT League of Legends PC. // The rune system, items, map, and game mechanics are DIFFERENT from LoL PC.  || gends PC. // The rune system, items, map, and game mechanics are DIFFERENT from LoL PC.  // ── Helper: Data Context Injection ────────────────────────────────── expor || DENTITY - You coach **Wild Rift (mobile)** ONLY — this is a DIFFERENT game from League of Legends PC. - Wild Rift has DIFFERENT items, runes, map layout, game length (~15-20 min),  || 5-20 min), 5v5 on a smaller Rift, and levels 1-15 (not 1-18). - NEVER reference LoL PC mechanics, items, or rune systems. If you're unsure whether something exists in || une System Wild Rift uses its OWN rune system that is COMPLETELY DIFFERENT from LoL PC.  ### Current WR Rune Page Structure (Patch 7.x): A complete rune page consists"
src_zip/src/lib/relationship-engine.ts,lol_pc_phrase,1,needs_review_policy_or_guardrail_context,ERO AI — all data comes from verified JSON files // Wild Rift MOBILE only — NOT LoL PC  import fs from 'fs'; import path from 'path';  // ─── Types ──────────────────
src_zip/src/app/api/reasoning/route.ts,lol_pc_phrase,3,needs_review_policy_or_guardrail_context," Rift (MOBILE) build analyst.  CRITICAL RULES: - This is Wild Rift MOBILE — NOT League of Legends PC. - Wild Rift has 15 levels (not 18). Games last 15-20 minutes. - Wild Rift has  || 5-20 minutes. - Wild Rift has unique items, runes, and balance — different from LoL PC. - Reference champion abilities by their Wild Rift names. - Keep each rationale || a below, say ""provides utility"" instead of guessing a number. - NEVER reference LoL PC items, stats, or mechanics. Only Wild Rift mobile. - When describing an item pa"
