relative_path,domain,root_type,top_len,record_count,top_keys,bytes,shape_json
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk6/riftcoach_wr_intelligence_database_v0_6_0_chunk6/warehouse/gold/fact_item_effect_tag.json,items,dict,2,,metadata|rows,71509,"{""type"": ""dict"", ""keys"": [""metadata"", ""rows""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk6/riftcoach_wr_intelligence_database_v0_6_0_chunk6/warehouse/gold/fact_item_gold_value.json,items,dict,2,,metadata|rows,25693,"{""type"": ""dict"", ""keys"": [""metadata"", ""rows""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk6/riftcoach_wr_intelligence_database_v0_6_0_chunk6/warehouse/silver/normalized_items.json,items,dict,2,,metadata|rows,28238,"{""type"": ""dict"", ""keys"": [""metadata"", ""rows""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/analytics/rune_cooldown_accuracy_dashboard_spec.json,runes,dict,3,,metrics|dimensions|decision_supported,316,"{""type"": ""dict"", ""keys"": [""metrics"", ""dimensions"", ""decision_supported""], ""len"": 3}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/analytics/rune_legality_dashboard_spec.json,runes,dict,3,,metrics|dimensions|decision_supported,309,"{""type"": ""dict"", ""keys"": [""metrics"", ""dimensions"", ""decision_supported""], ""len"": 3}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/analytics/rune_synergy_dashboard_spec.json,runes,dict,3,,metrics|dimensions|decision_supported,305,"{""type"": ""dict"", ""keys"": [""metrics"", ""dimensions"", ""decision_supported""], ""len"": 3}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/database/cooldowns/cooldown_missing_values_report.json,other,dict,7,,patch_version|runes_total|cooldown_schema_present|source_verified_cooldowns|pending_allowed_source_refresh|status|blocker_note,341,"{""type"": ""dict"", ""keys"": [""patch_version"", ""runes_total"", ""cooldown_schema_present"", ""source_verified_cooldowns"", ""pending_allowed_source_refresh"", ""status"", ""blocker_note""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/database/cooldowns/cooldown_type_taxonomy.json,other,dict,2,,types|patch_version,182,"{""type"": ""dict"", ""keys"": [""types"", ""patch_version""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/database/cooldowns/rune_cooldowns.json,runes,dict,2,,patch_version|rune_cooldowns,28965,"{""type"": ""dict"", ""keys"": [""patch_version"", ""rune_cooldowns""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/database/cooldowns/rune_trigger_cooldowns.json,runes,dict,2,,patch_version|records,24782,"{""type"": ""dict"", ""keys"": [""patch_version"", ""records""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/database/entities/wr_rune_alias_map.json,runes,dict,10,,tryrant|tyrant|hubris_(rune)|hexflashhttps|hextech_flashtraption|ixtal_seedjar|ixtali_seedjar|eyeball_collector|eyeball_collection|aery_keystone,340,"{""type"": ""dict"", ""keys"": [""tryrant"", ""tyrant"", ""hubris_(rune)"", ""hexflashhttps"", ""hextech_flashtraption"", ""ixtal_seedjar"", ""ixtali_seedjar"", ""eyeball_collector"", ""eyeball_collection"", ""aery_keystone""], ""len"": 10}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/database/entities/wr_rune_paths_full.json,runes,dict,2,,keystones|paths,1599,"{""type"": ""dict"", ""keys"": [""keystones"", ""paths""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/database/entities/wr_runes_full.json,runes,dict,3,53,version|patch_version|runes,214331,"{""type"": ""dict"", ""keys"": [""version"", ""patch_version"", ""runes""], ""len"": 3}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/database/mechanics/rune_active_passive_effects.json,runes,dict,2,,patch_version|records,22387,"{""type"": ""dict"", ""keys"": [""patch_version"", ""records""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/database/mechanics/rune_effect_tag_matrix.json,runes,dict,2,,patch_version|matrix,8337,"{""type"": ""dict"", ""keys"": [""patch_version"", ""matrix""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/database/mechanics/rune_effects.json,runes,dict,2,,patch_version|records,15024,"{""type"": ""dict"", ""keys"": [""patch_version"", ""records""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/database/relationships/rune_deny_logic_seed.json,runes,dict,2,,patch_version|edges,8469,"{""type"": ""dict"", ""keys"": [""patch_version"", ""edges""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/database/relationships/rune_relationship_reason_codes.json,runes,dict,1,,codes,243,"{""type"": ""dict"", ""keys"": [""codes""], ""len"": 1}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/database/relationships/rune_to_item_synergy_seed.json,items,dict,2,,patch_version|edges,6626,"{""type"": ""dict"", ""keys"": [""patch_version"", ""edges""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/database/relationships/rune_to_rune_synergy_seed.json,runes,dict,2,,patch_version|edges,117742,"{""type"": ""dict"", ""keys"": [""patch_version"", ""edges""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/database/relationships/rune_to_spell_synergy_seed.json,runes,dict,2,,patch_version|edges,5527,"{""type"": ""dict"", ""keys"": [""patch_version"", ""edges""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/database/rules/rune_cooldown_accuracy_rules.json,runes,dict,3,,rule_id|severity|requirements,301,"{""type"": ""dict"", ""keys"": [""rule_id"", ""severity"", ""requirements""], ""len"": 3}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/database/rules/rune_legality_rules.json,runes,dict,11,,version|patch_context|game|not_lol_pc|source_status|loadout_shape|keystones|primary_paths|secondary_rune_rule|validation_rules|source_urls,2793,"{""type"": ""dict"", ""keys"": [""version"", ""patch_context"", ""game"", ""not_lol_pc"", ""source_status"", ""loadout_shape"", ""keystones"", ""primary_paths"", ""secondary_rune_rule"", ""validation_rules"", ""source_urls""], ""len"": 11}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/database/rules/rune_slot_rules_7_1e.json,runes,dict,11,,version|patch_context|game|not_lol_pc|source_status|loadout_shape|keystones|primary_paths|secondary_rune_rule|validation_rules|source_urls,2793,"{""type"": ""dict"", ""keys"": [""version"", ""patch_context"", ""game"", ""not_lol_pc"", ""source_status"", ""loadout_shape"", ""keystones"", ""primary_paths"", ""secondary_rune_rule"", ""validation_rules"", ""source_urls""], ""len"": 11}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/database/rules/rune_source_rules.json,runes,dict,3,,approved_sources|blocked_sources|no_lol_pc_overwrite,348,"{""type"": ""dict"", ""keys"": [""approved_sources"", ""blocked_sources"", ""no_lol_pc_overwrite""], ""len"": 3}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/features/rune_feature_definitions.json,runes,dict,1,,features,436,"{""type"": ""dict"", ""keys"": [""features""], ""len"": 1}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/gnn/rune_gnn_schema.json,runes,dict,3,,node_types|relation_types|task_candidates,340,"{""type"": ""dict"", ""keys"": [""node_types"", ""relation_types"", ""task_candidates""], ""len"": 3}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/graph/backlinks_runes.json,runes,dict,201,,rune_path.keystone|effect.burst_damage|effect.short_trade|effect.adaptive_damage|effect.assassin|effect.mage_burst|rune.electrocute|effect.scaling_damage|effect.execute_pressure|effect.takedown_scaling|effect.snowball|rune.dark_harvest|effect.empowered_damage|effect.poke|effect.burst_window|rune.empowerment|effect.attack_speed|effect.sustained_dps|effect.on_hit|effect.extended_fight|rune.lethal_tempo|effect.sustain|effect.mobility|effect.lane_stability|effect.kiting|rune.fleet_footwork|effect.stacking_damage|effect.extended_trade|effect.bruiser|effect.sustained_fight,41495,"{""type"": ""dict"", ""keys"": [""rune_path.keystone"", ""effect.burst_damage"", ""effect.short_trade"", ""effect.adaptive_damage"", ""effect.assassin"", ""effect.mage_burst"", ""rune.electrocute"", ""effect.scaling_damage"", ""effect.execute_pressure"", ""effect.takedown_scaling"", ""effect.snowball"", ""rune.dark_harvest"", ""effect.empowered_damage"", ""effect.poke"", ""effect.burst_window"", ""rune.empowerment"", ""effect.attack_speed"", ""effect.sustained_dps"", ""effect.on_hit"", ""effect.extended_fight""], ""len"": 201}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/graph/entity_neighborhoods_runes.json,runes,dict,106,,rune.electrocute|source.lol_wiki_wr_electrocute|rune.dark_harvest|source.lol_wiki_wr_dark_harvest|rune.empowerment|source.lol_wiki_wr_empowerment|rune.lethal_tempo|source.lol_wiki_wr_lethal_tempo|rune.fleet_footwork|source.lol_wiki_wr_fleet_footwork|rune.conqueror|source.lol_wiki_wr_conqueror|rune.grasp_of_the_undying|source.lol_wiki_wr_grasp_of_the_undying|rune.guardian|source.lol_wiki_wr_guardian|rune.aery|source.lol_wiki_wr_aery|rune.arcane_comet|source.lol_wiki_wr_arcane_comet|rune.phase_rush|source.lol_wiki_wr_phase_rush|rune.first_strike|source.lol_wiki_wr_first_strike|rune.ice_overlord|source.lol_wiki_wr_ice_overlord|rune.cheap_shot|source.lol_wiki_wr_cheap_shot|rune.sudden_impact|source.lol_wiki_wr_sudden_impact,21787,"{""type"": ""dict"", ""keys"": [""rune.electrocute"", ""source.lol_wiki_wr_electrocute"", ""rune.dark_harvest"", ""source.lol_wiki_wr_dark_harvest"", ""rune.empowerment"", ""source.lol_wiki_wr_empowerment"", ""rune.lethal_tempo"", ""source.lol_wiki_wr_lethal_tempo"", ""rune.fleet_footwork"", ""source.lol_wiki_wr_fleet_footwork"", ""rune.conqueror"", ""source.lol_wiki_wr_conqueror"", ""rune.grasp_of_the_undying"", ""source.lol_wiki_wr_grasp_of_the_undying"", ""rune.guardian"", ""source.lol_wiki_wr_guardian"", ""rune.aery"", ""source.lol_wiki_wr_aery"", ""rune.arcane_comet"", ""source.lol_wiki_wr_arcane_comet""], ""len"": 106}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/graph/knowledge_graph_runes.json,runes,dict,3,,patch_version|nodes|edges,170921,"{""type"": ""dict"", ""keys"": [""patch_version"", ""nodes"", ""edges""], ""len"": 3}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/graph/relationship_types_runes.json,runes,dict,1,,relationship_types,153,"{""type"": ""dict"", ""keys"": [""relationship_types""], ""len"": 1}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/lineage/source_refresh_queue_runes.json,runes,dict,2,,patch_version|jobs,46893,"{""type"": ""dict"", ""keys"": [""patch_version"", ""jobs""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/manifest.json,other,dict,8,,package|version|scope|patch_context|created_at|source_policy|counts|validation,1284,"{""type"": ""dict"", ""keys"": [""package"", ""version"", ""scope"", ""patch_context"", ""created_at"", ""source_policy"", ""counts"", ""validation""], ""len"": 8}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/public/data/rune_alias_map.json,runes,dict,10,,tryrant|tyrant|hubris_(rune)|hexflashhttps|hextech_flashtraption|ixtal_seedjar|ixtali_seedjar|eyeball_collector|eyeball_collection|aery_keystone,340,"{""type"": ""dict"", ""keys"": [""tryrant"", ""tyrant"", ""hubris_(rune)"", ""hexflashhttps"", ""hextech_flashtraption"", ""ixtal_seedjar"", ""ixtali_seedjar"", ""eyeball_collector"", ""eyeball_collection"", ""aery_keystone""], ""len"": 10}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/public/data/rune_loadout_templates.json,runes,dict,3,,version|patch_version|templates,5663,"{""type"": ""dict"", ""keys"": [""version"", ""patch_version"", ""templates""], ""len"": 3}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/public/data/rune_slot_rules.json,runes,dict,11,,version|patch_context|game|not_lol_pc|source_status|loadout_shape|keystones|primary_paths|secondary_rune_rule|validation_rules|source_urls,2793,"{""type"": ""dict"", ""keys"": [""version"", ""patch_context"", ""game"", ""not_lol_pc"", ""source_status"", ""loadout_shape"", ""keystones"", ""primary_paths"", ""secondary_rune_rule"", ""validation_rules"", ""source_urls""], ""len"": 11}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/public/data/runes.json,runes,dict,3,53,version|patch_version|runes,214331,"{""type"": ""dict"", ""keys"": [""version"", ""patch_version"", ""runes""], ""len"": 3}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/public/data/source_coverage_runes.json,runes,dict,2,,source_access|coverage,1156,"{""type"": ""dict"", ""keys"": [""source_access"", ""coverage""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/public/data/wr_runes.json,runes,dict,3,53,version|patch_version|runes,214331,"{""type"": ""dict"", ""keys"": [""version"", ""patch_version"", ""runes""], ""len"": 3}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/quality/chunk7_validation_report.json,runes,dict,19,,package|version|patch_context|runes|keystones|primary_paths|primary_rune_count|rune_loadout_rules_present|rune_templates|rune_templates_all_valid|cooldown_schema_present_for_all_runes|source_verified_numeric_values_created|exact_numeric_values_not_fabricated|no_lol_pc_url_contamination|generated_strategy_not_marked_official|json_parse|jsonl_parse|zip_integrity|validation_errors,650,"{""type"": ""dict"", ""keys"": [""package"", ""version"", ""patch_context"", ""runes"", ""keystones"", ""primary_paths"", ""primary_rune_count"", ""rune_loadout_rules_present"", ""rune_templates"", ""rune_templates_all_valid"", ""cooldown_schema_present_for_all_runes"", ""source_verified_numeric_values_created"", ""exact_numeric_values_not_fabricated"", ""no_lol_pc_url_contamination"", ""generated_strategy_not_marked_official"", ""json_parse"", ""jsonl_parse"", ""zip_integrity"", ""validation_errors""], ""len"": 19}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/quality/generated_strategy_labeling_report_runes.json,runes,dict,3,,status|generated_rule_edges|generated_rule_marked_source_verified,102,"{""type"": ""dict"", ""keys"": [""status"", ""generated_rule_edges"", ""generated_rule_marked_source_verified""], ""len"": 3}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/quality/no_lol_pc_contamination_report_runes.json,runes,dict,6,,status|urls_scanned|unapproved_urls_found|lol_pc_suspect_urls_found|wr_prefix_required_for_wiki|all_wiki_urls_use_WR_prefix,192,"{""type"": ""dict"", ""keys"": [""status"", ""urls_scanned"", ""unapproved_urls_found"", ""lol_pc_suspect_urls_found"", ""wr_prefix_required_for_wiki"", ""all_wiki_urls_use_WR_prefix""], ""len"": 6}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/quality/rune_cooldown_accuracy_report.json,runes,dict,7,,patch_version|runes_total|cooldown_schema_present|source_verified_cooldowns|pending_allowed_source_refresh|status|blocker_note,341,"{""type"": ""dict"", ""keys"": [""patch_version"", ""runes_total"", ""cooldown_schema_present"", ""source_verified_cooldowns"", ""pending_allowed_source_refresh"", ""status"", ""blocker_note""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/quality/rune_legality_validation_report.json,runes,dict,9,,patch_version|rune_count|keystone_count|non_keystone_count|primary_paths|templates_validated|templates_passed|templates_failed|status,553,"{""type"": ""dict"", ""keys"": [""patch_version"", ""rune_count"", ""keystone_count"", ""non_keystone_count"", ""primary_paths"", ""templates_validated"", ""templates_passed"", ""templates_failed"", ""status""], ""len"": 9}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/quality/rune_missing_values_report.json,runes,dict,8,,patch_version|runes_total|missing_exact_stats|missing_exact_cooldowns|missing_exact_effect_values|missing_reason|safe_to_use_for|not_safe_to_use_for,493,"{""type"": ""dict"", ""keys"": [""patch_version"", ""runes_total"", ""missing_exact_stats"", ""missing_exact_cooldowns"", ""missing_exact_effect_values"", ""missing_reason"", ""safe_to_use_for"", ""not_safe_to_use_for""], ""len"": 8}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/quality/source_access_report_runes.json,runes,dict,4,,generated_at|web_access_status|attempted_urls|decision,957,"{""type"": ""dict"", ""keys"": [""generated_at"", ""web_access_status"", ""attempted_urls"", ""decision""], ""len"": 4}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/quality/source_coverage_report_runes.json,runes,dict,7,,patch_version|runes_total|identity_user_seeded|exact_stats_source_verified|exact_cooldowns_source_verified|exact_effect_values_source_verified|pending_source_refresh_jobs,238,"{""type"": ""dict"", ""keys"": [""patch_version"", ""runes_total"", ""identity_user_seeded"", ""exact_stats_source_verified"", ""exact_cooldowns_source_verified"", ""exact_effect_values_source_verified"", ""pending_source_refresh_jobs""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/rag/chunk7_rag_manifest.json,other,dict,4,,patch_version|chunks_runes|chunks_rules|embedding_metadata_fields,212,"{""type"": ""dict"", ""keys"": [""patch_version"", ""chunks_runes"", ""chunks_rules"", ""embedding_metadata_fields""], ""len"": 4}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/schemas/rune.schema.json,runes,dict,5,,$schema|title|type|required|properties,901,"{""type"": ""dict"", ""keys"": [""$schema"", ""title"", ""type"", ""required"", ""properties""], ""len"": 5}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/schemas/rune_loadout.schema.json,runes,dict,5,,$schema|title|type|required|properties,601,"{""type"": ""dict"", ""keys"": [""$schema"", ""title"", ""type"", ""required"", ""properties""], ""len"": 5}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/schemas/rune_synergy_edge.schema.json,runes,dict,5,,$schema|title|type|required|properties,591,"{""type"": ""dict"", ""keys"": [""$schema"", ""title"", ""type"", ""required"", ""properties""], ""len"": 5}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/warehouse/gold/dim_rune.json,runes,list,53,53,,14375,"{""type"": ""list"", ""len"": 53, ""first"": {""type"": ""dict"", ""keys"": [""rune_key"", ""rune_name"", ""rune_type"", ""path"", ""slot"", ""patch_version"", ""source_status""], ""len"": 7}}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/warehouse/gold/fact_rune_cooldown_value.json,runes,list,53,53,,14073,"{""type"": ""list"", ""len"": 53, ""first"": {""type"": ""dict"", ""keys"": [""fact_id"", ""rune_key"", ""cooldown_type"", ""seconds"", ""source_status"", ""patch_version""], ""len"": 6}}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/warehouse/gold/fact_rune_deny_edge.json,runes,list,7,7,,7963,"{""type"": ""list"", ""len"": 7, ""first"": {""type"": ""dict"", ""keys"": [""edge_id"", ""relationship_type"", ""source_entity_type"", ""source_entity_id"", ""source_effects"", ""target_entity_type"", ""target_entity_id"", ""target_effects_denied"", ""deny_type"", ""interaction_summary_brief"", ""interaction_summary_full"", ""limitations"", ""strength"", ""confidence"", ""patch_version"", ""source_status""], ""len"": 16}}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/warehouse/gold/fact_rune_effect_tag.json,runes,list,166,166,,34203,"{""type"": ""list"", ""len"": 166, ""first"": {""type"": ""dict"", ""keys"": [""fact_id"", ""rune_key"", ""effect_tag"", ""source_status"", ""patch_version""], ""len"": 5}}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/warehouse/gold/fact_rune_synergy_edge.json,runes,list,112,112,,122849,"{""type"": ""list"", ""len"": 112, ""first"": {""type"": ""dict"", ""keys"": [""edge_id"", ""relationship_type"", ""source_entity_type"", ""source_entity_id"", ""target_entity_type"", ""target_entity_id"", ""source_effects"", ""target_effects"", ""interaction_summary_brief"", ""interaction_summary_full"", ""reason_codes"", ""strength"", ""confidence"", ""patch_version"", ""source_status""], ""len"": 15}}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk7/riftcoach_wr_intelligence_database_v0_6_0_chunk7/warehouse/silver/normalized_runes.json,runes,list,53,53,,202708,"{""type"": ""list"", ""len"": 53, ""first"": {""type"": ""dict"", ""keys"": [""id"", ""name"", ""entity_type"", ""game"", ""not_lol_pc"", ""patch_version"", ""rune_type"", ""path"", ""slot"", ""slot_index"", ""brief_description"", ""full_description"", ""stats"", ""cooldowns"", ""active_effects"", ""passive_effects"", ""damage_types"", ""defense_types"", ""effect_tags"", ""best_for""], ""len"": 28}}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk8/riftcoach_wr_intelligence_database_v0_6_0_chunk8/analytics/spell_cooldown_accuracy_dashboard_spec.json,spells,dict,3,,dashboard_id|metrics|pages,274,"{""type"": ""dict"", ""keys"": [""dashboard_id"", ""metrics"", ""pages""], ""len"": 3}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk8/riftcoach_wr_intelligence_database_v0_6_0_chunk8/analytics/spell_metrics.json,spells,dict,5,,spell_count|source_verified_spells|pending_refresh_spells|synergy_edges|deny_edges,126,"{""type"": ""dict"", ""keys"": [""spell_count"", ""source_verified_spells"", ""pending_refresh_spells"", ""synergy_edges"", ""deny_edges""], ""len"": 5}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk8/riftcoach_wr_intelligence_database_v0_6_0_chunk8/analytics/spell_synergy_dashboard_spec.json,spells,dict,3,,dashboard_id|metrics|pages,234,"{""type"": ""dict"", ""keys"": [""dashboard_id"", ""metrics"", ""pages""], ""len"": 3}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk8/riftcoach_wr_intelligence_database_v0_6_0_chunk8/checksums.json,other,dict,1,,files,11418,"{""type"": ""dict"", ""keys"": [""files""], ""len"": 1}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk8/riftcoach_wr_intelligence_database_v0_6_0_chunk8/database/cooldowns/spell_cooldown_accuracy_rules.json,spells,dict,3,,rule_id|severity|requirements,313,"{""type"": ""dict"", ""keys"": [""rule_id"", ""severity"", ""requirements""], ""len"": 3}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk8/riftcoach_wr_intelligence_database_v0_6_0_chunk8/database/cooldowns/spell_cooldown_type_taxonomy.json,spells,dict,1,,types,156,"{""type"": ""dict"", ""keys"": [""types""], ""len"": 1}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk8/riftcoach_wr_intelligence_database_v0_6_0_chunk8/database/cooldowns/spell_cooldowns.json,spells,dict,9,,heal|ghost|barrier|exhaust|ignite|cleanse|flash|smite|teleport,6190,"{""type"": ""dict"", ""keys"": [""heal"", ""ghost"", ""barrier"", ""exhaust"", ""ignite"", ""cleanse"", ""flash"", ""smite"", ""teleport""], ""len"": 9}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk8/riftcoach_wr_intelligence_database_v0_6_0_chunk8/database/entities/wr_excluded_spells.json,spells,list,3,3,,672,"{""type"": ""list"", ""len"": 3, ""first"": {""type"": ""dict"", ""keys"": [""id"", ""name"", ""reason"", ""allowed_in_final"", ""source_url""], ""len"": 5}}"
